score,total_pnl,max_drawdown,sharpe,win_rate,profit_factor,trade_count,avg_trade_minutes,max_trade_minutes,n_orders,tp_pct,step_min,step_max,step_mode,size_min,size_max,size_mode
0.003884,1024.1778,770.8045,19.2267,100.0,1024177811249.1993,966,2472.6,1269665.0,33,2.0,0.57,4.29,geometric,8.13,74.47,geometric_increase
0.003883,223.7927,157.5415,80.1865,100.0,223792667328.2627,2135,1118.8,268607.0,34,0.5,1.59,6.91,front_heavy,29.41,29.41,flat
0.003858,182.8867,132.3075,94.9393,100.0,182886679806.0878,1936,1233.8,268628.0,31,0.45,7.51,8.05,front_heavy,32.26,32.26,flat
0.003845,67.2468,50.4183,52.4757,100.0,67246793825.7447,1949,1225.6,162079.0,35,0.7,2.36,7.36,front_heavy,5.66,51.48,linear_increase
0.003835,439.1495,271.7513,52.6731,100.0,439149478039.1027,3018,791.5,267832.0,34,0.65,2.68,3.67,random,8.79,50.33,random
0.003826,672.0608,358.2562,33.4879,100.0,672060786937.6718,3737,639.0,267835.0,35,1.05,1.66,5.57,linear,9.2,49.08,pyramid
0.003815,391.7317,258.3601,57.923,100.0,391731704084.092,2858,835.8,267834.0,33,0.6,0.69,4.89,front_heavy,10.0,50.33,random
0.00378,985.3672,487.4589,22.8453,100.0,985367163403.0148,4555,524.7,267906.0,30,1.45,1.29,8.38,back_heavy,1.94,64.73,pyramid
0.00376,218.9,200.2807,41.5661,100.0,218899985148.1238,3627,658.6,158904.0,34,0.65,3.64,9.82,back_heavy,9.26,49.56,pyramid
0.00375,1025.0684,538.3969,23.1973,100.0,1025068358751.7926,4656,513.0,268199.0,35,1.4,1.28,4.57,back_heavy,2.82,55.84,pyramid
0.003749,378.2517,265.0611,60.9163,100.0,378251664825.1725,2833,843.2,267827.0,34,0.55,2.62,4.01,front_heavy,29.41,29.41,flat
0.003745,263.6615,154.3291,33.6619,100.0,263661541936.2336,2371,1009.4,267836.0,35,0.9,5.52,8.52,back_heavy,5.43,59.39,random
0.003732,138.9272,139.0956,51.603,100.0,138927236628.9567,2857,836.1,161305.0,31,0.55,5.48,5.96,geometric,10.86,55.08,pyramid
0.003731,408.3391,306.9915,34.1242,100.0,408339139234.8901,2951,809.5,267795.0,30,0.9,3.24,5.6,back_heavy,12.22,54.45,pyramid
0.00373,251.4584,144.3661,32.1859,100.0,251458386794.7584,2316,1031.4,267801.0,31,1.1,3.24,8.42,geometric,7.21,57.3,linear_increase
0.003716,760.5878,612.2827,21.7507,100.0,760587817753.0116,875,2729.7,1234992.0,29,1.75,1.96,6.19,back_heavy,23.68,48.04,geometric_increase
0.003715,975.7397,544.7999,25.8266,100.0,975739669937.4211,907,2409.7,1234985.0,30,1.95,0.48,9.48,back_heavy,8.54,83.53,geometric_increase
0.003714,301.3556,312.8331,29.7785,100.0,301355599160.6101,4281,557.8,158900.0,30,0.85,2.52,2.86,geometric,5.73,60.93,linear_increase
0.003703,92.4562,70.3849,47.3239,100.0,92456200794.2016,2340,1020.8,161304.0,34,0.7,5.38,7.45,geometric,6.1,52.72,linear_increase
0.003689,856.2754,482.9731,31.5928,100.0,856275401969.9724,852,2565.2,1235942.0,34,1.5,0.9,9.46,linear,29.41,29.41,flat
0.003689,870.5861,614.8142,28.4729,100.0,870586115671.4916,904,2543.3,1235444.0,33,1.4,1.89,7.33,back_heavy,8.1,49.25,random
0.003663,84.2745,71.9632,52.4056,100.0,84274520410.6348,2269,1052.7,159663.0,30,0.6,3.22,7.03,front_heavy,7.58,59.09,linear_increase
0.00365,213.7871,163.8116,34.0715,100.0,213787052642.4613,3584,666.4,161302.0,32,0.85,2.62,6.31,linear,5.24,57.26,linear_increase
0.003646,809.0255,556.5401,24.0151,100.0,809025477138.2688,877,2622.9,1235474.0,34,1.8,0.63,8.35,linear,13.5,45.32,pyramid
0.003646,383.0107,322.1007,28.1829,100.0,383010680864.4981,627,3809.5,1234725.0,30,1.5,5.01,8.47,linear,33.33,33.33,flat
0.003635,42.6249,36.529,64.078,100.0,42624905397.0172,2536,941.9,101998.0,33,0.5,3.51,8.16,random,4.6,94.23,geometric_increase
0.003633,51.309,40.756,38.9583,100.0,51309024056.0429,1751,1363.8,162078.0,32,0.85,7.39,7.45,linear,3.53,58.97,linear_increase
0.003591,710.8463,802.5276,21.3426,100.0,710846271573.0104,641,3588.5,1596669.0,31,1.3,0.9,3.35,geometric,32.26,32.26,flat
0.003581,562.7154,360.0007,24.9327,100.0,562715405922.3461,3537,675.7,267832.0,33,1.25,1.81,9.03,geometric,4.97,57.22,pyramid
0.003577,461.6817,406.584,39.1485,100.0,461681710342.2296,3204,745.5,267831.0,31,0.75,0.67,5.39,random,17.35,48.16,pyramid
0.003567,186.9283,146.8082,43.2695,100.0,186928261531.5979,3441,694.1,158904.0,33,0.7,3.47,5.09,linear,7.5,53.11,linear_increase
0.003564,89.8189,74.664,98.2869,100.0,89818921613.7534,2339,1021.2,162133.0,33,0.4,7.71,9.38,geometric,16.11,50.78,geometric_increase
0.003562,379.6621,197.9807,31.4701,100.0,379662098144.1639,2912,820.2,267802.0,30,1.2,1.98,7.76,back_heavy,6.08,96.42,geometric_increase
0.00355,316.7536,164.6649,47.0389,100.0,316753568583.1285,2664,896.6,267835.0,30,0.8,2.94,9.87,geometric,13.47,66.16,geometric_increase
0.003536,151.8084,117.1461,89.037,100.0,151808361131.6516,1702,1296.3,268599.0,35,0.45,8.39,9.0,back_heavy,3.23,54.14,random
0.003532,24.9438,13.7489,32.8188,100.0,24943772567.9773,1257,1899.8,159645.0,34,1.2,6.24,7.05,geometric,1.49,127.47,geometric_increase
0.003499,714.9545,410.8225,39.1619,100.0,714954454951.1674,4031,592.5,267832.0,33,0.85,1.92,4.88,geometric,14.42,47.18,pyramid
0.003497,2011.9809,548.0309,40.4642,100.0,2011980945912.6216,6504,353.7,268263.0,30,1.1,0.73,7.92,back_heavy,5.77,60.9,pyramid
0.003483,771.4453,322.4115,48.8852,100.0,771445312334.5977,4197,569.1,267836.0,31,0.8,1.33,7.76,geometric,15.37,58.0,geometric_increase
0.003481,837.9034,559.8316,26.1903,100.0,837903380571.7825,913,2518.3,1235474.0,34,1.6,1.72,9.39,back_heavy,28.54,30.28,pyramid
0.003476,34.553,20.3177,43.0907,100.0,34553006623.2818,4011,595.5,59379.0,34,0.5,6.25,8.1,linear,2.09,56.73,pyramid
0.003439,216.7751,222.6736,72.6537,100.0,216775116565.3842,3718,642.5,161301.0,29,0.4,1.73,8.24,random,22.55,47.27,pyramid
0.003434,272.1468,318.7484,17.8519,100.0,272146779715.7898,4169,573.0,161305.0,31,1.25,2.14,3.74,back_heavy,1.69,62.82,linear_increase
0.003426,880.6945,716.6768,28.6561,100.0,880694488732.4508,980,2436.7,1235435.0,33,1.35,0.44,4.25,random,5.54,45.09,random
0.003425,975.2271,657.3645,29.1556,100.0,975227145678.4587,953,2316.0,1235943.0,30,1.3,0.6,6.41,linear,8.82,59.31,random
0.003414,124.5808,128.5226,36.2975,100.0,124580806947.793,2872,831.7,158868.0,32,0.7,5.01,6.66,linear,6.24,56.26,pyramid
0.00341,868.5669,422.0008,58.5237,100.0,868566881923.7085,4503,530.7,267853.0,34,0.6,1.76,5.65,back_heavy,29.41,29.41,flat
0.003402,29.5247,22.6014,36.0553,100.0,29524665419.5003,2175,1098.2,102310.0,32,0.9,4.87,6.16,back_heavy,1.41,138.85,geometric_increase
0.003396,21.1986,6.2866,16.5852,100.0,21198612987.9187,2006,1190.8,94077.0,31,1.2,1.89,7.22,front_heavy,0.53,63.99,linear_increase
0.003387,225.786,256.8621,56.4398,100.0,225786035649.5117,3821,625.1,161390.0,29,0.45,4.12,4.34,random,17.85,52.3,pyramid
0.003381,59.4676,59.0872,39.7543,100.0,59467560651.6334,1984,1203.9,159673.0,35,0.75,4.14,7.85,front_heavy,4.3,54.28,pyramid
0.00338,751.8576,792.7935,19.3637,100.0,751857595976.8258,652,3385.2,1596547.0,30,1.45,0.7,5.83,back_heavy,19.19,47.47,pyramid
0.003352,531.2397,314.7325,64.2082,100.0,531239656099.2638,3550,672.9,267852.0,33,0.55,3.05,5.49,back_heavy,25.29,35.18,random
0.003343,556.3805,351.4562,69.083,100.0,556380473261.1722,3502,656.5,267855.0,32,0.5,2.31,5.87,back_heavy,7.65,55.35,random
0.003336,52.6977,35.4402,54.7039,100.0,52697746325.3932,1852,1289.8,162104.0,35,0.7,4.15,6.58,front_heavy,4.67,86.62,geometric_increase
0.003326,140.4095,115.5243,62.6288,100.0,140409463015.4997,3042,785.2,161331.0,34,0.5,4.7,6.09,linear,12.09,46.73,linear_increase
0.003325,665.3307,540.9563,25.0037,100.0,665330710823.3052,3987,598.9,267905.0,31,1.05,1.92,2.11,front_heavy,7.93,58.21,pyramid
0.003317,768.6039,790.489,22.9588,100.0,768603942180.8777,659,3316.5,1596477.0,31,1.3,0.84,4.83,back_heavy,32.26,32.26,flat
0.003298,879.8648,536.2132,32.4778,100.0,879864821916.234,2324,1027.7,530864.0,30,1.4,1.0,5.95,linear,9.97,56.69,linear_increase
0.003292,72.597,36.5485,61.2067,100.0,72596968981.2076,1297,1808.5,268568.0,35,0.8,7.53,8.58,front_heavy,7.98,68.93,geometric_increase
0.003283,218.896,127.9412,59.9522,100.0,218895979045.9692,2303,1037.1,267794.0,36,0.65,4.76,6.1,geometric,16.68,42.81,geometric_increase
0.003272,484.2595,353.885,36.8059,100.0,484259538561.8588,1731,1379.9,530848.0,35,1.05,2.99,7.68,linear,7.27,50.04,random
0.003263,424.9988,377.9968,23.8408,100.0,424998777841.6594,698,3422.0,1234987.0,34,1.5,4.19,7.93,geometric,11.48,49.87,random
0.003263,25.0707,42.8747,29.7262,100.0,25070651174.862,3055,781.9,68534.0,30,0.55,7.55,7.87,front_heavy,1.69,64.98,pyramid
0.003253,299.658,206.3891,67.9464,100.0,299657972860.567,2707,882.4,267831.0,35,0.5,1.01,8.02,random,28.57,28.57,flat
0.003248,837.5321,808.2037,24.6834,100.0,837532062898.1458,695,3144.7,1596899.0,30,1.25,0.72,3.74,geometric,33.33,33.33,flat
0.003242,68.3543,55.8907,40.5544,100.0,68354258964.0492,2140,1116.1,162078.0,30,0.8,6.51,7.91,geometric,4.09,62.58,linear_increase
0.003227,435.5169,210.9773,35.1821,100.0,435516850040.9522,3278,729.1,267829.0,32,1.05,1.72,8.91,back_heavy,7.34,81.52,geometric_increase
0.003204,97.1925,60.8188,74.3715,100.0,97192451012.5982,1521,1542.1,268604.0,34,0.6,2.89,8.91,front_heavy,13.83,53.36,geometric_increase
0.003202,235.8524,330.4117,14.0516,100.0,235852376229.635,4021,594.3,161306.0,35,1.3,2.37,4.46,linear,1.0,57.77,pyramid
0.003199,187.5881,193.8644,45.7849,100.0,187588094986.2618,460,5099.1,1234841.0,34,1.0,2.34,9.66,front_heavy,10.0,48.73,random
0.00319,100.92,92.0106,71.8223,100.0,100919978424.4231,2621,911.4,162104.0,31,0.45,6.31,7.51,back_heavy,12.63,51.88,linear_increase
0.003174,874.652,508.1349,31.8394,100.0,874651997901.4857,977,2354.4,1235919.0,35,1.4,0.93,8.16,linear,28.57,28.57,flat
0.003172,535.7496,305.3547,61.7745,100.0,535749605492.7391,3665,651.8,267855.0,34,0.55,2.62,9.89,back_heavy,29.41,29.41,flat
0.003169,333.8181,355.2015,38.5874,100.0,333818134967.1187,4806,497.0,161305.0,30,0.65,1.03,4.37,random,9.36,57.3,linear_increase
0.003168,261.847,179.2959,53.9748,100.0,261846952657.2782,2564,931.6,267831.0,35,0.6,3.82,8.96,linear,19.39,38.29,pyramid
0.003167,144.87,125.9697,99.7537,100.0,144870011379.5089,1902,1255.9,268607.0,31,0.4,7.75,9.23,random,32.26,32.26,flat
0.00315,258.0946,231.7215,40.0862,100.0,258094588592.7817,4315,553.6,158449.0,36,0.7,2.38,2.45,geometric,7.38,68.68,geometric_increase
0.003146,421.1537,289.1459,27.9866,100.0,421153679651.4009,3263,732.1,267827.0,35,1.1,2.3,7.81,geometric,6.61,51.82,pyramid
0.003144,133.5148,51.1397,60.7347,100.0,133514800273.2937,2996,782.9,161336.0,30,0.8,0.2,9.92,random,4.19,110.41,geometric_increase
0.003136,370.8055,258.9354,68.337,100.0,370805495650.6379,3067,778.8,267834.0,32,0.5,3.93,4.33,linear,31.25,31.25,flat
0.003125,136.4513,144.6613,69.0629,100.0,136451335728.0025,805,2741.8,572892.0,34,0.7,3.52,8.22,front_heavy,5.71,62.57,random
0.003125,565.7639,357.2396,32.2318,100.0,565763868564.2795,3795,629.4,267790.0,32,1.0,1.79,3.57,geometric,8.57,53.93,linear_increase
0.003111,302.413,303.321,56.2478,100.0,302412958020.0782,1403,1702.6,530848.0,31,0.7,5.48,7.31,linear,28.63,35.73,random
0.003106,661.0775,310.768,58.5388,100.0,661077489104.2672,1914,1248.0,575783.0,31,0.7,1.91,9.07,linear,7.44,65.46,random
0.003089,144.325,127.905,42.9651,100.0,144325020800.1615,3201,746.2,161306.0,30,0.65,3.43,5.61,random,7.12,59.55,linear_increase
0.003085,115.2072,91.1876,51.0514,100.0,115207193164.5806,2905,822.3,158901.0,33,0.6,4.2,6.5,back_heavy,7.52,77.19,geometric_increase
0.003068,93.6642,58.4375,50.1803,100.0,93664190687.8482,1554,1537.0,268574.0,32,0.8,6.5,8.1,random,8.23,54.27,linear_increase
0.003046,435.3773,418.3982,24.8134,100.0,435377334581.5208,731,3266.2,1234767.0,33,1.45,3.64,5.5,geometric,30.3,30.3,flat
0.003033,718.4622,394.576,51.1758,100.0,718462174852.4598,1944,1183.3,575858.0,33,0.7,1.85,4.81,linear,13.03,54.1,random
0.003024,305.5149,312.1342,28.4727,100.0,305514898714.696,615,3884.1,1234615.0,31,1.35,5.69,5.85,geometric,32.26,32.26,flat
0.003014,99.9389,82.6382,72.2287,100.0,99938928813.5587,4247,562.4,102418.0,33,0.4,0.52,6.28,random,9.03,70.81,geometric_increase
0.002997,186.0843,141.2658,80.7954,100.0,186084333949.2403,2222,1075.0,267855.0,36,0.45,5.99,9.46,linear,27.78,27.78,flat
0.002997,712.0437,486.3901,30.8798,100.0,712043746528.0436,839,2604.9,1269668.0,36,1.25,0.23,9.99,linear,10.88,47.93,random
0.002991,435.7218,377.7416,27.2313,100.0,435721792700.6432,738,3235.2,1234833.0,33,1.5,4.3,6.39,back_heavy,30.3,30.3,flat
0.00299,300.36,211.785,51.6975,100.0,300359997870.4774,4691,509.2,161390.0,35,0.6,2.05,4.6,linear,10.11,61.15,geometric_increase
0.002966,220.691,151.4742,43.5695,100.0,220691043304.9286,2433,981.8,267801.0,33,0.75,4.07,5.4,back_heavy,12.0,48.61,linear_increase
0.002948,1356.1655,594.6173,55.0656,100.0,1356165515615.5508,6039,395.5,268280.0,32,0.65,1.1,2.02,geometric,23.98,39.81,geometric_increase
0.002939,531.7334,381.0288,63.9383,100.0,531733412091.1912,3796,629.7,267832.0,34,0.5,2.34,2.79,front_heavy,22.32,35.09,random
0.002928,656.0008,378.6583,53.2668,100.0,656000766561.1233,4221,565.9,267856.0,32,0.6,2.37,4.8,geometric,20.25,45.92,random
0.002916,146.9066,137.4756,128.042,100.0,146906634533.563,1960,1196.7,268601.0,35,0.35,1.61,7.42,front_heavy,11.08,47.23,random
0.0029,84.4572,53.5838,36.8927,100.0,84457161497.7177,1522,1569.4,267801.0,35,0.95,6.17,7.98,geometric,5.65,51.49,linear_increase
0.002874,253.1624,185.6118,80.9017,100.0,253162423150.3574,2647,902.4,267835.0,32,0.45,5.17,5.84,random,31.25,31.25,flat
0.00284,47.2778,48.6285,70.3693,100.0,47277762515.8226,3239,737.5,95147.0,35,0.4,7.39,7.76,linear,5.89,52.58,pyramid
0.002822,46.7701,38.8423,82.1888,100.0,46770106991.7532,3254,734.1,94501.0,33,0.4,5.99,8.08,random,5.86,54.75,linear_increase
0.002815,351.8308,293.4571,87.0947,100.0,351830764045.7859,3153,757.6,267827.0,36,0.4,2.59,3.39,random,12.04,44.62,random
0.002801,602.7371,329.8369,26.3374,100.0,602737088951.7628,3984,577.4,267856.0,33,1.1,2.49,6.19,geometric,0.42,50.66,random
0.002793,288.1604,264.2729,62.6978,100.0,288160408257.106,1456,1640.6,526924.0,30,0.7,6.83,9.08,back_heavy,33.33,33.33,flat
0.002773,814.6676,798.1044,23.4952,100.0,814667628711.6815,742,2945.5,1596619.0,35,1.25,0.72,4.12,back_heavy,28.57,28.57,flat
0.002771,497.1718,409.9752,55.2389,100.0,497171789013.9529,1906,1253.3,530863.0,34,0.7,2.95,9.71,geometric,16.61,38.88,random
0.002758,366.3963,243.7451,66.3606,100.0,366396258934.8454,3251,734.8,267828.0,32,0.5,4.44,5.14,linear,4.42,64.57,random
0.002756,280.365,187.2847,37.0685,100.0,280364971787.658,2845,839.6,267798.0,31,0.75,5.33,7.3,linear,10.86,62.64,random
0.002735,183.0817,148.9534,101.7049,100.0,183081741042.63,2301,1038.1,268608.0,30,0.4,7.41,8.01,back_heavy,33.33,33.33,flat
0.00273,287.2515,161.5086,65.3671,100.0,287251511992.8271,2893,825.7,267854.0,34,0.55,4.68,9.06,linear,8.75,45.41,random
0.002725,634.3681,582.5766,25.848,100.0,634368092685.7493,933,2559.5,1234983.0,29,1.35,2.64,4.5,linear,32.86,35.81,random
0.002707,173.9168,148.3301,96.3564,100.0,173916816988.4348,2254,1059.8,268628.0,31,0.4,5.73,9.05,random,32.26,32.26,flat
0.002704,80.5171,49.1717,69.6209,100.0,80517148369.7148,1507,1556.5,268594.0,30,0.65,3.73,8.85,front_heavy,10.24,76.59,geometric_increase
0.002687,104.3952,57.6275,42.0464,100.0,104395176977.2602,1758,1358.7,267824.0,33,0.9,4.99,7.31,linear,6.41,82.74,geometric_increase
0.002686,968.8107,604.4929,24.3827,100.0,968810715384.0927,1062,2057.9,1235927.0,33,1.55,1.17,8.6,back_heavy,6.28,55.14,random
0.002662,241.5665,302.2973,50.2192,100.0,241566504297.61,13229,180.7,54425.0,30,0.3,0.38,1.77,front_heavy,10.18,76.82,geometric_increase
0.002661,242.3614,194.4201,16.8808,100.0,242361414257.4226,2692,887.3,267791.0,32,1.65,2.19,6.43,geometric,1.44,61.06,linear_increase
0.002653,144.1199,94.2067,62.4139,100.0,144119942365.981,2079,1149.0,267801.0,30,0.6,5.89,7.12,linear,14.2,64.16,geometric_increase
0.002651,180.4325,153.1054,92.7053,100.0,180432464310.5248,2320,1029.6,268603.0,31,0.4,4.25,9.08,random,32.26,32.26,flat
0.002638,413.0825,319.0184,21.1715,100.0,413082494237.9178,3529,676.8,267831.0,35,1.3,1.97,8.85,geometric,3.13,55.51,pyramid
0.002636,72.2657,74.7167,48.242,100.0,72265688240.3475,2477,964.3,159671.0,30,0.6,7.41,8.42,geometric,5.84,60.83,pyramid
0.00262,321.7959,219.4555,68.0579,100.0,321795936218.919,3126,764.1,267785.0,29,0.5,4.26,8.21,geometric,14.21,63.07,random
0.002612,503.6524,390.4405,72.5008,100.0,503652362154.3258,3916,610.0,267831.0,34,0.45,1.93,2.93,front_heavy,18.43,38.56,random
0.002587,1133.5364,708.3133,36.9929,100.0,1133536368253.9192,1171,1866.4,1235479.0,30,1.1,0.44,5.56,linear,33.33,33.33,flat
0.002585,66.4624,68.9274,53.3833,100.0,66462431242.2229,2399,995.7,159673.0,33,0.55,7.39,9.16,linear,6.45,55.65,pyramid
0.002577,37.162,37.9357,65.7324,100.0,37162026942.0235,3753,636.4,76421.0,30,0.4,5.51,7.82,random,3.9,62.76,linear_increase
0.002569,265.6643,195.8843,70.4936,100.0,265664280448.5151,2868,832.9,267828.0,33,0.5,4.57,4.84,front_heavy,24.65,36.31,pyramid
0.002534,461.1389,427.5635,46.6381,100.0,461138923589.0089,1934,1235.1,526917.0,34,0.8,2.04,5.21,random,29.41,29.41,flat
0.002532,153.012,126.6494,100.4945,100.0,153012042271.1068,2186,1092.7,268604.0,34,0.4,7.64,9.02,back_heavy,29.41,29.41,flat
0.00253,141.1712,76.2657,39.4904,100.0,141171153455.7601,2107,1133.7,267785.0,30,0.95,3.41,9.81,linear,6.07,96.48,geometric_increase
0.002525,192.8471,211.679,72.9648,100.0,192847138142.3301,1221,1921.0,530848.0,29,0.6,6.57,9.15,front_heavy,34.48,34.48,flat
0.002517,171.8285,277.4777,46.7686,100.0,171828518637.2352,6978,342.3,89434.0,30,0.45,2.27,3.45,back_heavy,6.31,95.03,geometric_increase
0.002508,41.0396,27.4743,51.6039,100.0,41039583294.6545,1885,1267.1,162108.0,31,0.7,6.32,9.28,linear,3.55,111.83,geometric_increase
0.002493,195.9898,182.0091,39.5666,100.0,195989842027.1228,4152,575.3,161305.0,34,0.65,3.02,8.82,linear,6.75,52.08,pyramid
0.002467,577.1553,477.3844,80.0329,100.0,577155347996.6356,4314,553.7,267835.0,33,0.4,0.89,4.22,random,8.03,49.5,random
0.00245,156.1114,151.6948,42.339,100.0,156111438636.7128,3738,639.0,161301.0,34,0.65,3.57,3.8,back_heavy,6.4,52.42,linear_increase
0.00243,548.9788,479.4488,28.034,100.0,548978833932.825,4239,563.5,267835.0,34,0.95,2.13,2.21,back_heavy,7.91,50.91,pyramid
0.002428,278.8111,257.4809,102.3391,100.0,278811083944.6452,3022,790.4,267852.0,31,0.35,4.27,6.53,geometric,12.66,51.61,random
0.002411,81.0048,83.0173,48.6312,100.0,81004797208.5162,2742,871.2,159674.0,32,0.6,6.71,7.09,linear,5.84,56.66,pyramid
0.002409,363.1668,199.0441,44.621,100.0,363166849625.9094,3463,689.8,267804.0,32,0.8,2.4,9.36,geometric,10.73,51.77,linear_increase
0.002394,259.4062,218.9028,39.2116,100.0,259406150549.53,4951,482.7,158907.0,33,0.7,1.93,5.56,back_heavy,5.85,85.91,geometric_increase
0.002383,87.826,80.2643,64.9668,100.0,87826024513.1619,2843,840.2,161305.0,29,0.5,3.97,6.69,random,8.3,88.78,geometric_increase
0.002352,170.9018,156.7799,87.275,100.0,170901798312.1296,2397,996.5,268604.0,34,0.4,4.85,6.47,front_heavy,29.41,29.41,flat
0.002343,26.8712,29.5979,45.8921,100.0,26871208286.6238,2503,943.3,101011.0,33,0.5,4.39,9.6,front_heavy,2.9,59.42,pyramid
0.00234,119.2967,82.2175,55.7406,100.0,119296661870.5514,2014,1186.0,267804.0,30,0.65,6.39,6.8,linear,10.73,55.94,linear_increase
0.002332,43.9201,22.5442,22.8185,100.0,43920103865.2594,5893,405.3,55624.0,35,0.6,0.3,3.78,front_heavy,0.98,56.16,linear_increase
0.002328,109.6774,90.5463,51.2807,100.0,109677400904.064,3214,743.2,161328.0,32,0.6,4.22,9.54,linear,6.36,56.14,linear_increase
0.002318,354.7164,286.4905,33.8717,100.0,354716412758.6723,725,3156.7,1234833.0,32,1.25,4.62,7.41,geometric,3.12,61.78,random
0.00229,414.7263,268.3299,42.5172,100.0,414726263579.4286,3795,629.4,267830.0,29,0.75,2.28,6.14,back_heavy,12.03,74.18,geometric_increase
0.002278,52.566,62.7606,73.0623,100.0,52565970473.4727,2246,1051.2,159673.0,33,0.4,2.73,9.26,front_heavy,9.76,52.13,pyramid
0.002274,68.1145,41.172,60.9032,100.0,68114452585.759,4041,591.1,102310.0,31,0.45,2.32,9.47,random,5.22,59.3,linear_increase
0.002259,148.4045,174.1857,49.97,100.0,148404502412.2136,3853,620.0,158897.0,33,0.5,4.52,5.72,back_heavy,9.61,52.29,pyramid
0.002253,191.7563,223.7268,49.1291,100.0,191756325764.9428,4320,552.9,161304.0,31,0.5,3.75,5.85,linear,10.64,55.32,pyramid
0.002216,530.5224,474.2759,32.2464,100.0,530522425498.2048,946,2524.3,1234991.0,32,1.15,3.29,7.88,back_heavy,16.91,45.98,random
0.002214,311.089,320.1954,18.5636,100.0,311089006456.9666,3345,714.5,267829.0,33,1.25,2.61,8.29,back_heavy,2.97,59.35,pyramid
0.002207,556.8143,332.0255,67.0104,100.0,556814292435.6322,4479,533.3,267852.0,30,0.5,2.46,7.11,linear,14.61,50.31,random
0.0022,83.671,122.512,68.4862,100.0,83671005126.8615,5176,461.5,89997.0,30,0.35,5.03,6.53,back_heavy,8.03,58.63,pyramid
0.002199,42.5462,27.5895,64.4163,100.0,42546194005.3046,1450,1507.3,209648.0,29,0.65,7.2,9.68,random,5.66,103.79,geometric_increase
0.002197,279.2161,159.4678,41.3491,100.0,279216146054.649,3179,751.4,267828.0,33,0.85,2.37,6.95,geometric,8.23,74.04,geometric_increase
0.00218,563.6293,423.4131,60.6798,100.0,563629316348.4279,4535,526.7,267828.0,35,0.5,2.0,2.44,front_heavy,28.57,28.57,flat
0.002176,934.8688,742.4189,24.9259,100.0,934868765301.1816,1220,1885.4,1235927.0,32,1.4,1.51,4.2,back_heavy,12.29,47.9,random
0.002175,971.6405,689.9466,29.6595,100.0,971640545535.6754,1244,1849.1,1235913.0,32,1.3,1.51,5.71,back_heavy,31.25,31.25,flat
0.002175,776.6687,798.7167,26.7943,100.0,776668740833.4648,818,2671.8,1596619.0,34,1.05,0.57,4.72,back_heavy,29.41,29.41,flat
0.002158,710.7109,583.6601,29.6711,100.0,710710858970.0605,1068,2153.8,1235912.0,29,1.2,1.74,8.79,geometric,34.48,34.48,flat
0.002153,838.8262,572.4454,41.2191,100.0,838826190233.098,2809,850.4,530848.0,31,1.0,1.13,5.19,linear,16.61,55.19,geometric_increase
0.002135,328.0433,329.4056,58.9578,100.0,328043268036.7918,1777,1344.2,526920.0,30,0.65,4.26,7.08,random,33.33,33.33,flat
0.002126,32.9248,19.6325,44.8584,100.0,32924781522.6042,5029,475.0,59108.0,31,0.4,1.72,6.29,front_heavy,2.34,64.17,pyramid
0.00212,239.1641,203.8358,23.2997,100.0,239164093793.7684,3000,797.3,267807.0,34,1.0,4.83,5.96,back_heavy,2.7,51.7,random
0.002119,78.6072,74.2719,54.5234,100.0,78607169298.5442,2852,837.6,161302.0,33,0.55,5.49,8.7,back_heavy,6.2,54.41,linear_increase
0.002113,137.4533,135.5397,110.5746,100.0,137453311965.6177,2268,1053.2,268628.0,30,0.35,7.92,8.22,random,33.33,33.33,flat
0.002111,657.6041,522.305,35.0714,100.0,657604134424.3062,997,2212.9,1234994.0,30,1.1,2.19,8.76,geometric,11.97,49.68,random
0.00211,52.4405,24.5732,45.8672,100.0,52440547719.0344,3709,644.0,101533.0,32,0.5,5.34,7.34,random,3.54,58.96,pyramid
0.002096,386.6045,340.834,47.6934,100.0,386604488311.0772,1947,1226.8,526924.0,29,0.75,4.68,4.94,back_heavy,11.65,61.56,random
0.00208,58.1497,31.9652,60.3421,100.0,58149660064.0152,1487,1606.4,268607.0,32,0.75,6.96,10.0,random,5.98,88.87,geometric_increase
0.002078,191.9593,162.3748,43.2933,100.0,191959304063.8919,4500,530.8,161330.0,36,0.65,2.35,5.7,back_heavy,5.93,75.67,geometric_increase
0.002073,938.6737,668.498,21.2856,100.0,938673680837.9164,1301,1835.8,1235488.0,33,1.75,0.64,6.6,linear,7.85,54.16,pyramid
0.002064,58.5405,58.0019,87.2524,100.0,58540536775.7133,2477,964.4,162409.0,34,0.4,0.32,7.77,front_heavy,9.85,64.8,geometric_increase
0.002041,688.5736,634.3799,28.4541,100.0,688573573047.4492,1123,2126.4,1234988.0,29,1.2,2.25,4.27,linear,34.48,34.48,flat
0.00203,1636.4862,629.3002,60.1608,100.0,1636486178855.696,7698,298.8,268284.0,30,0.6,0.94,1.92,back_heavy,23.53,43.14,linear_increase
0.002022,362.2577,157.349,30.6526,100.0,362257735755.5583,3775,632.7,267804.0,35,1.3,1.17,9.31,linear,2.54,54.6,linear_increase
0.002019,404.1412,311.9549,70.7449,100.0,404141163063.4887,3990,598.7,267834.0,33,0.45,3.15,3.33,random,30.3,30.3,flat
