score,total_pnl,max_drawdown,sharpe,win_rate,profit_factor,trade_count,avg_trade_minutes,max_trade_minutes,n_orders,tp_pct,step_min,step_max,step_mode,size_min,size_max,size_mode
0.327773,1023.1511,795.8849,7.2028,100.0,1023151127066.2726,81,28576.3,1596574.0,22,6.521,0.76,3.513,front_heavy,24.88,93.34,flat
0.325398,1658.2323,516.3668,10.2654,100.0,1658232340308.8845,301,8067.2,575888.0,31,5.157,1.542,5.402,back_heavy,9.26,64.72,pyramid
0.325306,1581.2477,570.2955,11.2596,100.0,1581247675008.4465,631,3847.7,268259.0,16,4.049,1.707,4.164,front_heavy,14.55,140.03,pyramid
0.322472,973.9007,697.6956,7.5613,100.0,973900686747.0172,103,22472.4,1234982.0,24,6.697,1.274,7.276,back_heavy,40.12,247.21,geometric_increase
0.321609,1256.9603,790.3084,7.5284,100.0,1256960347070.9297,119,20318.2,1270226.0,14,7.276,0.841,6.269,random,48.72,170.24,linear_increase
0.321367,1040.0546,407.3215,22.9391,100.0,1040054607841.9568,1361,1783.4,101456.0,15,1.87,1.493,6.339,random,46.38,311.62,geometric_increase
0.315196,1416.0586,818.3458,6.1648,100.0,1416058623761.5955,129,18714.1,1254354.0,15,7.867,0.85,3.562,random,8.25,189.34,geometric_increase
0.31371,756.9625,504.1793,9.0531,100.0,756962489985.3522,92,25161.2,1235960.0,29,5.942,1.978,7.855,linear,20.82,272.28,flat
0.312702,1177.3689,665.7849,8.9671,100.0,1177368890543.548,115,20127.3,1235030.0,26,6.721,1.303,7.581,back_heavy,32.91,141.26,linear_increase
0.31269,1283.8786,740.7311,9.7352,100.0,1283878612021.5608,120,19288.7,1235967.0,32,5.975,1.745,3.974,back_heavy,20.39,295.3,flat
0.311155,304.0698,93.9141,13.8131,100.0,304069844086.5652,281,8591.5,268575.0,27,4.518,1.731,7.542,front_heavy,14.23,67.07,linear_increase
0.309834,1211.5041,769.3753,8.9757,100.0,1211504116358.829,114,20305.2,1269714.0,21,5.958,0.428,5.696,linear,20.32,129.95,linear_increase
0.30978,1163.5399,704.4612,9.209,100.0,1163539871978.2979,120,20148.8,1234848.0,23,6.492,0.407,7.239,random,27.18,29.13,flat
0.309747,1232.7436,800.3137,8.2972,100.0,1232743597782.103,115,20127.3,1269753.0,23,6.317,1.01,5.859,back_heavy,39.74,297.55,geometric_increase
0.309593,1335.3424,750.9702,10.4534,100.0,1335342389068.745,123,18819.8,1235992.0,21,5.438,1.618,7.634,back_heavy,48.84,78.63,geometric_increase
0.309455,1238.5745,794.498,7.7129,100.0,1238574531375.4536,121,20078.6,1270268.0,27,6.612,1.189,4.002,back_heavy,31.45,292.27,linear_increase
0.309141,1150.3317,785.6861,7.8268,100.0,1150331720924.8357,116,20814.7,1269707.0,20,6.555,1.368,4.965,linear,19.15,115.31,linear_increase
0.306439,1254.8157,741.5215,7.1024,100.0,1254815687281.487,125,19314.7,1235964.0,29,7.872,1.642,4.66,linear,20.94,296.32,pyramid
0.305646,1014.3261,703.7322,8.3358,100.0,1014326138177.1306,108,21433.4,1234725.0,22,6.438,0.903,6.477,linear,46.13,208.6,geometric_increase
0.305056,1632.1408,443.3131,12.4581,100.0,1632140781535.1729,663,3661.9,267855.0,34,4.602,1.402,6.185,geometric,11.62,330.39,pyramid
0.304147,1839.9244,570.5941,13.5639,100.0,1839924449986.3015,704,3448.6,268227.0,30,3.659,0.851,2.207,linear,21.1,277.87,geometric_increase
0.303902,1144.0919,675.3367,8.6793,100.0,1144091878409.3223,115,20128.7,1235034.0,28,6.613,1.447,6.436,back_heavy,46.73,144.14,linear_increase
0.303464,1410.0358,407.1205,14.4988,100.0,1410035799692.993,618,3928.7,267797.0,21,3.835,1.678,5.542,linear,22.94,183.35,linear_increase
0.301952,1815.6296,569.7755,12.7235,100.0,1815629629731.5488,270,8993.5,697389.0,18,4.346,1.455,4.785,linear,21.64,131.33,random
0.299372,1318.8461,798.3034,8.5335,100.0,1318846124306.6667,120,19132.1,1269853.0,24,6.64,0.598,3.567,front_heavy,15.71,58.85,flat
0.298265,936.8775,662.6284,9.5792,100.0,936877531534.9427,105,22044.3,1235484.0,23,5.401,0.175,7.346,linear,36.55,168.64,linear_increase
0.296659,1177.7326,741.3058,8.694,100.0,1177732635594.061,118,19615.6,1235938.0,21,6.445,0.803,6.056,linear,38.6,239.5,linear_increase
0.296585,1060.7897,739.2969,9.4737,100.0,1060789680270.962,112,20666.5,1235967.0,27,5.11,1.388,4.413,linear,17.79,72.47,flat
0.295614,869.0867,793.7727,5.3756,100.0,869086697046.4165,82,29443.6,1596468.0,12,7.298,1.134,6.676,front_heavy,41.31,220.18,pyramid
0.295585,1183.6625,483.7305,12.277,100.0,1183662473945.6753,572,4244.7,268607.0,21,3.908,0.558,5.385,random,32.96,234.09,geometric_increase
0.295049,796.234,814.7933,5.5021,100.0,796233959347.837,79,30739.8,1596889.0,23,6.409,1.597,4.017,linear,5.55,203.44,pyramid
0.295039,904.8786,539.3292,6.7436,100.0,904878596809.007,502,4836.7,267858.0,22,5.377,0.201,3.894,front_heavy,7.76,282.75,linear_increase
0.293558,1166.6845,791.1766,7.3976,100.0,1166684483572.2769,120,20148.8,1270221.0,14,6.93,0.681,6.473,front_heavy,44.42,111.84,pyramid
0.291219,963.7689,793.761,7.8798,100.0,963768859661.1708,87,27751.3,1596468.0,14,5.779,1.526,5.574,front_heavy,38.49,67.87,flat
0.287653,1219.8763,674.7482,10.2393,100.0,1219876262833.1033,122,18972.4,1235511.0,32,5.709,1.471,5.114,geometric,37.08,38.89,random
0.28729,1752.4333,556.7313,12.4635,100.0,1752433299063.7058,707,3434.0,268199.0,15,4.056,0.763,6.819,random,15.02,252.7,linear_increase
0.287019,1163.0325,786.578,9.3561,100.0,1163032501167.7136,116,19955.1,1270268.0,26,5.249,1.873,2.858,linear,35.34,70.52,random
0.285833,1298.4751,384.0596,11.2837,100.0,1298475108191.4187,283,8543.1,575806.0,22,5.361,0.357,7.843,linear,7.66,301.43,linear_increase
0.281636,1261.3269,801.1724,9.191,100.0,1261326939134.0,122,18974.2,1269794.0,16,6.116,1.016,5.436,front_heavy,15.16,71.57,flat
0.281533,883.4909,585.1285,7.8889,100.0,883490923202.6277,105,22045.8,1234986.0,28,6.946,1.098,7.84,back_heavy,16.98,145.02,geometric_increase
0.278358,1164.7045,787.4343,8.2264,100.0,1164704461144.4072,123,19629.0,1269710.0,22,6.226,1.749,3.958,random,31.69,61.73,pyramid
0.277193,504.4333,150.3723,22.31,100.0,504433317544.2007,384,6295.8,268574.0,30,2.907,1.664,7.938,front_heavy,24.6,42.2,flat
0.277115,910.2208,509.6643,7.377,100.0,910220814508.4305,515,4687.3,268636.0,17,5.023,0.938,6.562,random,6.3,377.6,pyramid
0.273005,1157.6226,772.4475,9.4547,100.0,1157622568665.5996,124,19498.8,1269717.0,20,5.28,0.96,6.011,random,14.04,43.53,flat
0.272586,1065.9378,768.1399,9.9975,100.0,1065937801860.2528,114,20303.9,1269680.0,24,4.645,1.201,4.803,linear,49.45,139.84,flat
0.27196,1290.0874,740.7979,11.3444,100.0,1290087399009.2988,129,17944.6,1235918.0,22,4.934,1.574,7.487,geometric,18.01,42.44,random
0.271818,1247.4604,767.6903,9.1151,100.0,1247460416128.9521,128,18246.1,1236070.0,23,5.705,1.657,5.997,geometric,43.21,309.84,random
0.270093,1145.1918,771.6582,8.7266,100.0,1145191760049.6936,124,19498.9,1269673.0,23,5.701,1.334,5.401,geometric,35.34,115.53,linear_increase
0.267879,1289.9173,728.6994,11.7093,100.0,1289917334943.8535,130,17804.8,1235520.0,20,4.943,1.585,6.851,linear,30.22,210.0,random
0.266726,1940.7485,577.5961,9.215,100.0,1940748500466.138,297,8176.0,697420.0,26,5.88,0.844,2.665,random,5.18,62.12,linear_increase
0.262978,1216.7666,765.332,9.268,100.0,1216766582760.2878,124,18666.4,1269710.0,22,5.638,1.071,6.466,geometric,31.74,117.0,geometric_increase
0.262664,1153.0817,547.2904,12.7437,100.0,1153081667104.6912,304,7952.9,526932.0,28,4.748,1.191,6.112,linear,45.36,218.67,linear_increase
0.26112,1317.0839,717.9762,8.9011,100.0,1317083914167.653,133,17403.2,1235994.0,27,6.643,1.52,7.602,geometric,19.66,88.49,pyramid
0.260581,154.2586,58.0388,11.8553,100.0,154258631782.274,370,6562.6,159672.0,34,4.329,1.558,6.523,front_heavy,15.65,203.8,linear_increase
0.260058,848.1218,502.7347,9.3238,100.0,848121843006.6652,107,21634.3,1235483.0,27,6.723,0.561,7.368,random,39.09,283.03,flat
0.258669,905.6975,812.3618,5.9035,100.0,905697508829.5604,90,26982.6,1596629.0,30,6.642,1.449,3.956,back_heavy,14.51,294.14,pyramid
0.257783,1936.2246,602.3662,11.8236,100.0,1936224628850.5137,622,3903.4,338292.0,15,3.959,0.55,7.027,random,39.09,478.56,pyramid
0.257196,1401.9994,359.1067,14.1472,100.0,1401999359948.1584,310,7798.9,575807.0,24,4.508,0.658,7.452,linear,11.7,62.45,linear_increase
0.256729,983.9458,646.035,10.7754,100.0,983945751114.4862,115,19963.9,1235927.0,30,5.002,1.393,5.06,linear,16.65,147.25,random
0.256721,1387.3813,449.8932,13.9165,100.0,1387381320806.5713,666,3645.4,267989.0,36,3.736,1.678,1.985,linear,42.05,186.48,linear_increase
0.254562,1140.1351,763.0977,6.7693,100.0,1140135144849.5754,128,18971.9,1269671.0,25,7.085,1.638,5.298,linear,16.06,346.32,pyramid
0.250677,1168.844,672.013,9.6975,100.0,1168844030867.422,128,18084.8,1234906.0,29,6.528,0.755,5.463,random,14.34,311.89,flat
0.250594,801.1649,813.5874,6.1374,100.0,801164863170.4952,86,28237.7,1596631.0,31,5.738,1.501,2.379,linear,36.77,171.87,pyramid
0.243861,696.4999,207.8719,22.341,100.0,696499850408.0029,481,5026.0,268603.0,37,2.802,1.061,7.905,random,43.07,310.48,random
0.240315,916.9283,807.4443,7.922,100.0,916928309907.8804,94,25846.1,1596514.0,21,4.978,0.67,6.379,linear,30.93,234.4,pyramid
0.238831,1046.1201,614.931,10.6089,100.0,1046120135057.7258,124,18668.1,1235510.0,26,5.472,1.989,6.03,linear,14.05,51.7,flat
0.238584,805.1002,481.8277,8.3656,100.0,805100207308.3131,108,21257.8,1234876.0,30,7.187,1.012,6.954,linear,46.11,259.51,linear_increase
0.238202,797.3733,799.8035,7.3668,100.0,797373339107.472,88,27595.9,1596624.0,20,4.97,1.374,3.631,random,33.59,46.44,linear_increase
0.237787,1268.1571,372.0175,19.4283,100.0,1268157079675.4521,662,3667.5,267830.0,37,2.79,1.713,3.296,random,48.49,454.39,flat
0.237588,1165.4768,808.8148,8.8491,100.0,1165476754194.6357,106,22800.0,1596889.0,17,5.295,1.389,3.843,random,28.18,251.43,random
0.236894,1333.3117,491.7449,11.0188,100.0,1333311701656.2917,680,3570.4,267856.0,27,4.351,1.06,5.566,random,15.47,311.66,pyramid
0.236488,828.1804,812.8376,7.0019,100.0,828180429813.608,90,26982.6,1596770.0,15,5.163,1.636,6.182,back_heavy,29.77,216.64,linear_increase
0.235978,1315.9473,558.0185,12.6108,100.0,1315947256835.6548,676,3591.5,268200.0,16,3.697,1.618,4.574,front_heavy,35.32,278.01,pyramid
0.235626,2783.6392,673.2263,10.0432,100.0,2783639151120.769,359,6365.8,691906.0,11,5.119,0.225,4.003,front_heavy,12.78,159.64,geometric_increase
0.235585,1173.814,794.6339,7.6493,100.0,1173813983928.7024,135,17988.5,1269754.0,20,6.46,1.431,5.373,back_heavy,14.13,176.82,geometric_increase
0.234611,896.4055,823.1527,6.648,100.0,896405537202.1521,94,25834.4,1596895.0,20,5.74,1.421,4.507,linear,17.6,239.76,pyramid
0.234089,1227.4707,777.8549,10.7315,100.0,1227470713116.5532,132,17535.1,1269761.0,26,4.688,1.33,4.618,geometric,46.53,119.47,flat
0.233457,1249.3028,735.986,10.2375,100.0,1249302765107.1611,137,16895.1,1235918.0,16,5.718,1.849,7.277,linear,48.4,126.39,geometric_increase
0.231613,1222.2229,763.0242,10.3671,100.0,1222222921853.7502,136,17015.5,1236058.0,27,5.062,1.579,3.81,linear,39.75,329.85,flat
0.230811,1146.3849,732.9813,9.512,100.0,1146384910893.9363,132,17536.9,1235920.0,40,5.827,1.526,2.448,geometric,34.24,382.93,random
0.229015,1222.7825,725.8683,8.8422,100.0,1222782455192.5823,143,16908.0,1235473.0,22,6.526,1.292,5.52,linear,45.91,266.24,linear_increase
0.228372,1272.0778,754.7195,8.3872,100.0,1272077832574.7366,146,16560.5,1235974.0,23,6.596,1.544,5.144,geometric,34.27,197.81,linear_increase
0.228117,916.3733,541.1404,7.9546,100.0,916373316728.7708,573,4239.2,268683.0,16,4.431,0.646,5.541,front_heavy,10.23,276.99,pyramid
0.22755,739.6,283.1848,19.513,100.0,739599997141.5388,871,2787.2,158902.0,31,2.258,1.275,4.179,front_heavy,34.98,158.11,random
0.226341,855.968,816.8961,5.1951,100.0,855968045385.1023,93,25960.6,1596475.0,17,7.33,0.32,6.293,random,22.74,297.32,geometric_increase
0.222454,1269.9798,452.1905,19.7353,100.0,1269979847923.2268,685,3544.4,267803.0,26,2.663,0.703,4.218,front_heavy,29.73,42.84,flat
0.221781,1083.303,709.0599,9.0371,100.0,1083303030270.1254,131,17668.9,1234874.0,29,5.971,1.459,4.196,linear,36.93,79.47,geometric_increase
0.220897,1252.1798,773.6142,8.2029,100.0,1252179835581.6929,144,16863.8,1269676.0,26,6.037,1.429,7.45,back_heavy,11.55,136.76,pyramid
0.218602,942.9509,619.5378,11.2824,100.0,942950926018.371,123,18818.2,1235934.0,26,4.532,1.021,7.27,linear,41.09,45.45,geometric_increase
0.217895,850.0572,803.548,7.5867,100.0,850057242617.9833,95,25562.4,1596625.0,21,5.042,1.622,3.873,random,42.15,91.62,pyramid
0.216577,1125.4687,682.0661,8.6526,100.0,1125468717187.68,135,17145.4,1235969.0,38,6.079,0.476,5.501,linear,28.7,267.96,pyramid
0.216205,754.4069,190.5919,17.8699,100.0,754406938999.7141,1419,1710.4,101036.0,38,2.381,1.65,1.793,random,43.74,475.65,geometric_increase
0.216083,1128.255,317.7536,15.767,100.0,1128255042448.7559,303,7967.6,575734.0,34,4.011,0.153,5.561,random,46.8,489.06,random
0.215823,1341.5277,756.5304,8.8505,100.0,1341527720064.352,154,15677.5,1236028.0,34,6.068,0.746,4.547,linear,12.33,121.71,pyramid
0.215288,851.564,801.9328,7.521,100.0,851563978827.676,92,25386.2,1596603.0,24,4.982,0.525,6.402,geometric,12.45,139.03,linear_increase
0.215288,2598.5889,668.5705,10.9154,100.0,2598588860068.514,362,6297.9,691916.0,7,4.329,0.428,5.372,front_heavy,9.2,78.89,linear_increase
0.215269,1181.7739,681.7092,9.3787,100.0,1181773949940.694,145,16674.7,1235478.0,31,5.908,1.622,5.789,geometric,48.34,115.48,pyramid
0.215266,865.1182,805.3927,8.5225,100.0,865118217822.6904,96,25186.3,1596667.0,20,4.441,0.96,5.94,back_heavy,27.76,106.33,geometric_increase
0.215207,414.9349,218.5598,9.9118,100.0,414934935348.2208,672,3612.9,158641.0,21,3.747,0.478,7.26,random,10.64,262.71,linear_increase
0.213672,1210.3922,703.5099,10.7487,100.0,1210392232323.262,141,16415.7,1235519.0,28,5.316,1.347,5.982,geometric,21.19,310.2,random
0.212903,1685.9922,621.4258,17.3631,100.0,1685992207757.837,1968,1160.4,103260.0,5,1.502,1.211,6.201,front_heavy,12.63,234.24,linear_increase
0.212527,1188.0507,761.9765,8.441,100.0,1188050714991.2278,143,16981.7,1269673.0,27,5.79,1.497,5.827,geometric,35.24,173.02,pyramid
0.211237,1685.4151,577.4488,10.4279,100.0,1685415061831.1577,311,7807.8,697422.0,22,4.536,1.137,3.681,back_heavy,19.92,219.64,geometric_increase
0.210817,1211.2198,733.8234,10.0953,100.0,1211219833658.7354,142,16300.1,1235521.0,30,5.372,1.175,5.39,back_heavy,40.02,102.4,geometric_increase
0.210147,1079.1166,785.5429,9.2158,100.0,1079116575780.8011,137,17725.9,1270221.0,25,5.05,1.374,3.468,random,39.32,288.32,flat
0.208855,1321.3271,797.1746,9.5814,100.0,1321327103879.297,145,15964.3,1269794.0,20,5.815,1.202,4.116,front_heavy,32.41,50.25,flat
0.208056,1860.7315,562.8033,13.1389,100.0,1860731518038.7007,856,2836.1,268205.0,16,3.796,1.907,5.62,back_heavy,8.94,378.78,linear_increase
0.206983,1122.289,796.4513,7.5884,100.0,1122289005631.9165,112,21682.3,1596576.0,20,6.068,0.234,4.354,random,28.85,130.69,linear_increase
0.206269,1385.0062,751.1085,7.5852,100.0,1385006207885.0278,161,15083.3,1235967.0,30,7.644,1.503,4.351,linear,8.27,293.5,pyramid
0.204118,352.4056,135.6686,13.4316,100.0,352405563843.5258,636,3817.4,158618.0,30,3.545,1.927,4.369,random,14.74,288.98,geometric_increase
0.203756,1153.3697,784.9752,7.3458,100.0,1153369687771.191,143,16883.1,1270227.0,34,6.518,0.738,3.073,random,47.47,233.09,linear_increase
0.203749,1043.0995,648.0349,9.3579,100.0,1043099490655.184,134,17273.3,1235921.0,26,5.686,1.91,7.677,geometric,30.67,57.82,pyramid
0.20314,1197.6726,738.1286,8.0644,100.0,1197672589257.404,150,16096.5,1235953.0,22,6.364,1.602,6.446,linear,31.69,313.63,pyramid
0.202638,815.9105,794.7086,7.4235,100.0,815910480829.0912,92,25159.4,1596475.0,20,5.141,1.499,5.064,geometric,44.84,118.93,linear_increase
0.201801,1292.5206,793.5296,10.9915,100.0,1292520575841.9033,153,15871.7,1270227.0,21,4.63,0.166,6.146,random,21.36,208.78,flat
0.201407,1910.5777,597.0351,19.24,100.0,1910577727467.6077,699,3473.3,338287.0,32,2.526,0.932,1.908,front_heavy,8.69,209.99,random
0.198976,1169.7776,724.9479,9.9726,100.0,1169777615374.2966,145,16113.2,1235471.0,27,5.352,1.903,5.164,back_heavy,31.62,46.24,linear_increase
0.198432,1328.1353,407.1029,14.8869,100.0,1328135344848.999,345,7038.4,575820.0,35,3.79,1.955,2.7,random,6.03,30.37,random
0.198273,671.1121,817.7781,4.7323,100.0,671112149375.0139,88,27436.0,1596194.0,11,6.711,0.832,6.605,front_heavy,21.32,209.57,geometric_increase
0.196355,856.1874,799.6664,8.5472,100.0,856187447712.3297,100,24178.8,1596606.0,17,4.361,1.307,5.299,linear,49.32,148.76,random
0.19628,945.797,788.6132,6.5706,100.0,945796961556.9062,105,22993.9,1596151.0,22,6.583,1.361,3.275,linear,30.12,318.09,geometric_increase
0.195929,1043.3028,793.9495,7.6329,100.0,1043302820393.9655,111,21878.0,1596478.0,23,5.849,0.845,4.24,random,44.33,279.96,random
0.195507,1058.4657,657.6631,7.6658,100.0,1058465701111.888,144,16790.5,1235442.0,24,6.97,1.533,7.562,back_heavy,21.82,302.91,linear_increase
0.195067,1097.9784,772.2963,9.8592,100.0,1097978415821.3528,138,16923.8,1269707.0,25,4.863,1.552,4.971,back_heavy,13.5,151.0,random
0.193444,1174.6033,806.1316,8.5484,100.0,1174603312138.4148,118,20490.4,1596677.0,24,5.393,0.178,7.458,geometric,5.95,330.44,geometric_increase
0.191593,1210.0976,786.2541,7.637,100.0,1210097588945.2075,152,15976.2,1269676.0,34,6.09,1.161,5.441,back_heavy,10.19,240.34,pyramid
0.191164,1092.906,807.5125,8.6002,100.0,1092905969227.8254,115,21116.6,1596661.0,16,5.177,1.757,4.955,random,20.24,28.85,linear_increase
0.189689,1216.6716,765.2291,8.3901,100.0,1216671602704.0708,146,15853.5,1269672.0,21,6.117,1.41,6.615,back_heavy,39.78,298.47,linear_increase
0.189533,1303.7133,761.5246,9.7863,100.0,1303713299652.3186,162,14903.1,1236019.0,24,5.463,0.996,5.437,random,35.56,206.7,random
0.189346,680.5369,444.1507,12.6985,100.0,680536855979.522,112,20598.5,1234905.0,25,4.926,1.542,7.87,random,31.41,321.85,random
0.189152,1464.6931,520.235,12.2437,100.0,1464693095338.753,797,3046.1,268046.0,35,3.878,1.443,1.549,random,33.14,390.94,linear_increase
0.188821,1178.1554,767.9451,9.2469,100.0,1178155393839.841,144,16073.7,1269676.0,26,5.375,0.794,5.537,geometric,34.38,213.99,geometric_increase
0.188013,963.8062,732.0328,10.7529,100.0,963806165209.3684,133,17262.0,1235921.0,29,4.203,0.188,7.451,back_heavy,24.53,179.52,geometric_increase
0.187426,783.0542,247.6239,13.5614,100.0,783054168967.1973,271,8908.6,575823.0,32,4.196,0.656,7.001,random,17.09,187.72,flat
0.186818,1180.5055,712.8424,11.3515,100.0,1180505483118.447,149,15535.9,1234986.0,18,5.148,0.134,7.205,random,49.65,105.57,random
0.186041,833.2509,802.4665,7.6578,100.0,833250917453.3378,97,23857.2,1596626.0,17,4.935,1.027,5.182,linear,49.67,222.32,linear_increase
0.185935,1291.0069,724.3897,10.1789,100.0,1291006887890.0906,163,14833.2,1236002.0,28,5.289,0.549,6.603,linear,34.43,240.16,pyramid
0.185631,1065.3489,791.9686,6.5178,100.0,1065348895848.0206,144,16767.2,1270227.0,17,6.864,1.175,5.124,front_heavy,35.74,220.84,pyramid
0.184954,1202.6703,763.0772,9.7846,100.0,1202670301908.856,151,15328.5,1236068.0,19,5.172,1.391,7.719,back_heavy,27.47,116.65,geometric_increase
0.184172,526.0163,159.3837,20.7913,100.0,526016275746.3199,481,5026.0,268602.0,37,2.953,0.96,5.754,front_heavy,46.83,61.57,geometric_increase
0.184065,1277.1647,751.4258,10.8364,100.0,1277164650292.1003,156,14837.2,1235918.0,20,5.447,0.911,5.836,random,15.7,136.79,flat
0.183581,1043.563,805.481,8.8095,100.0,1043563011418.1877,114,21178.5,1596762.0,15,4.867,1.483,4.416,front_heavy,47.16,228.04,flat
0.182247,803.0699,795.0678,7.0935,100.0,803069940732.1107,101,24043.8,1596064.0,28,5.003,1.352,5.122,back_heavy,27.93,114.99,pyramid
0.181878,1069.2902,684.0581,8.4588,100.0,1069290170324.3835,150,16118.9,1235925.0,26,6.053,1.133,7.317,linear,36.1,314.37,pyramid
0.180514,1268.8769,754.1036,10.7183,100.0,1268876907304.9177,157,14742.7,1236035.0,25,5.075,0.367,5.183,linear,44.12,232.78,linear_increase
0.179441,1302.8352,764.7811,10.4163,100.0,1302835219574.3662,161,14506.0,1236035.0,32,5.127,1.586,4.004,back_heavy,23.82,49.14,random
0.179059,1131.7175,705.5819,10.1785,100.0,1131717477740.099,149,15534.3,1234988.0,28,5.117,0.902,6.863,back_heavy,11.23,47.0,geometric_increase
0.178205,1180.4575,742.14,10.1108,100.0,1180457481847.6172,159,15185.3,1235915.0,21,5.5,1.576,5.041,random,36.9,275.32,flat
0.176395,1097.6529,783.2778,10.6385,100.0,1097652929267.1989,150,16096.5,1269754.0,13,4.696,1.347,6.615,front_heavy,15.46,107.68,flat
0.174749,1134.3254,705.2201,11.1484,100.0,1134325359723.6787,151,15328.5,1234985.0,24,4.852,0.317,6.434,linear,43.51,175.54,linear_increase
0.174229,774.5773,793.0861,7.9083,100.0,774577280418.3641,101,23939.4,1596194.0,23,4.612,1.902,3.058,random,11.74,63.51,flat
0.173687,1204.0587,713.2846,10.1819,100.0,1204058713804.6257,163,14833.2,1235026.0,26,5.137,1.146,7.09,back_heavy,15.85,60.33,linear_increase
0.173056,882.6685,799.873,5.2208,100.0,882668508937.7416,108,22355.3,1596562.0,33,7.402,0.715,1.769,front_heavy,31.89,465.35,geometric_increase
0.172365,1232.2313,795.9331,8.0837,100.0,1232231316866.8677,161,15017.5,1269753.0,19,6.09,1.305,6.155,geometric,7.99,141.02,linear_increase
0.170189,1242.3104,740.9772,11.7966,100.0,1242310354349.636,160,14466.2,1235962.0,23,4.536,0.373,7.411,random,9.42,20.99,flat
0.169479,1179.2619,780.5103,10.6331,100.0,1179261868944.1587,152,15227.7,1270226.0,23,4.795,0.707,3.695,front_heavy,8.42,116.04,random
0.168563,1316.0351,796.0946,10.2292,100.0,1316035091157.424,168,14370.8,1269794.0,21,5.385,0.791,4.126,front_heavy,32.5,113.75,flat
0.166548,1113.564,778.127,10.3472,100.0,1113563987208.783,149,15534.3,1270221.0,16,4.462,0.28,7.276,linear,42.91,253.24,linear_increase
0.166438,1779.3864,603.8562,12.0446,100.0,1779386401900.6511,360,6744.9,697405.0,14,3.926,1.106,4.382,linear,23.9,237.24,geometric_increase
0.165962,1085.4555,810.8651,7.3764,100.0,1085455466799.0496,123,19743.1,1596677.0,24,5.824,1.083,3.617,back_heavy,12.37,146.32,geometric_increase
0.165926,1793.6145,554.2697,11.4647,100.0,1793614516497.6235,362,6707.6,697391.0,24,4.287,1.544,5.721,back_heavy,29.5,194.2,pyramid
0.165763,1092.3969,766.9183,10.7041,100.0,1092396948065.354,148,15640.3,1269670.0,24,4.315,0.539,7.235,back_heavy,14.81,79.39,geometric_increase
0.164836,885.4288,793.6399,8.5418,100.0,885428777439.7191,111,21782.6,1596470.0,21,4.448,1.04,6.373,back_heavy,15.78,58.0,linear_increase
0.163713,1146.8141,776.8811,11.1905,100.0,1146814069366.9563,154,15171.4,1269789.0,23,4.088,1.382,4.46,linear,46.72,93.96,flat
0.16261,1127.4938,695.489,10.928,100.0,1127493835263.8142,156,14837.2,1235479.0,30,4.678,1.419,4.483,linear,46.52,70.18,random
0.162048,469.1469,158.5208,15.5167,100.0,469146930133.2686,488,4977.7,267834.0,37,3.372,1.033,7.555,random,37.17,109.25,pyramid
0.16204,1141.9386,765.8538,11.519,100.0,1141938564608.6125,153,15124.5,1269673.0,30,3.911,0.65,6.855,geometric,45.74,316.58,random
0.161757,1254.2166,768.3197,10.7767,100.0,1254216610037.6956,173,14037.0,1236034.0,20,4.869,1.377,5.203,random,27.74,121.57,flat
0.159963,894.6414,540.8621,8.0509,100.0,894641411637.1144,147,16519.9,1235438.0,29,7.451,0.312,6.646,random,37.5,323.75,random
0.158032,745.3329,804.1136,7.5557,100.0,745332894765.4619,104,23248.8,1596626.0,17,4.292,0.656,7.924,geometric,26.27,255.81,geometric_increase
0.15698,997.482,661.2412,10.4081,100.0,997481964522.7465,156,15498.9,1235465.0,29,4.614,1.38,6.238,geometric,48.45,78.48,geometric_increase
0.156632,1266.7735,779.0708,9.3214,100.0,1266773467208.803,172,14118.6,1269702.0,17,5.367,1.646,7.633,back_heavy,16.53,114.43,linear_increase
0.155055,841.0657,819.3434,8.2742,100.0,841065656669.7471,112,21682.7,1596928.0,16,4.3,1.309,5.36,geometric,47.12,224.71,linear_increase
0.154268,1676.8141,542.8001,12.4754,100.0,1676814147306.2888,363,6689.2,697391.0,25,3.877,1.284,6.452,geometric,15.24,62.33,pyramid
0.153455,939.8828,573.0016,10.9259,100.0,939882800929.3118,148,15786.5,1235473.0,33,5.004,1.98,5.97,geometric,36.42,313.57,flat
0.152515,943.0566,805.7989,10.929,100.0,943056631654.9991,113,20304.4,1596627.0,14,4.045,1.607,6.31,random,20.35,191.66,random
0.152457,1277.9331,716.4991,12.1578,100.0,1277933086134.215,173,13499.7,1235962.0,28,4.317,1.467,6.532,back_heavy,34.83,280.31,flat
0.15207,731.3184,820.1692,6.6151,100.0,731318381096.1398,105,23027.4,1596894.0,15,4.678,0.921,5.943,back_heavy,11.17,265.19,geometric_increase
0.151835,1148.3396,652.8899,11.9165,100.0,1148339610055.1536,163,14201.2,1235023.0,26,4.539,1.471,5.978,linear,26.46,151.27,flat
0.151243,1036.4431,627.6085,11.4104,100.0,1036443139475.627,162,14924.8,1235505.0,30,4.597,1.71,4.97,linear,35.15,275.2,flat
0.150522,1072.225,667.2285,8.2852,100.0,1072225008431.5944,165,14633.1,1235032.0,30,6.535,1.44,6.095,linear,28.16,259.02,pyramid
